RTlexdec,RTnaming,Familiarity,Word,AgeSubject,WordCategory,WrittenFrequency,WrittenSpokenFrequencyRatio,FamilySize,DerivationalEntropy,InflectionalEntropy,NumberSimplexSynsets,NumberComplexSynsets,LengthInLetters,Ncount,MeanBigramFrequency,FrequencyInitialDiphone,ConspelV,ConspelN,ConphonV,ConphonN,ConfriendsV,ConfriendsN,ConffV,ConffN,ConfbV,ConfbN,NounFrequency,VerbFrequency,CV,Obstruent,Frication,Voice,FrequencyInitialDiphoneWord,FrequencyInitialDiphoneSyllable,CorrectLexdec
6.48240374006638,6.21140296747324,4.8,square,young,N,1652.9999999999939,0.415680446849591,2.83321334405622,0.37683,0.88782,2.89037175789616,3.66356164612965,6,1,9.008365,8.66112,21,8.51036996606811,40,8.94389780251682,20,6.35088571671474,0.693147180559945,8.38799525294456,3.04452243772342,8.86629956585502,1021,246,C,obst,frication,voiceless,11.1290114546924,11.5785633815511,28
6.44128141278665,6.14868194830602,5.2,switch,young,N,527.999999999999,-0.509005787049005,2.484906649788,0.49117,1.74183,2.63905732961526,2.56494935746154,6,3,9.056901,9.8176,11,4.63472898822964,14,8.22737550683403,11,4.63472898822964,0,0,1.38629436111989,8.1997389606307909,391,780,C,obst,frication,voiceless,9.77457405244279,10.0169947933297,29
6.54618264663831,6.129921290255,3.47,rung,young,N,135.00000000000003,-1.28831395275969,0.693147180559945,0,0.64026,1.09861228866811,0,4,5,8.283993,11.08883,14,5.28320372873799,16,6.42486902390539,14,5.28320372873799,0,0,1.09861228866811,6.04263283368238,53,0,C,cont,short,voiced,9.9625108929856,10.2756026809627,26
6.39882785249923,6.21100160282808,5.17,front,young,N,4588.999999999981,0.449752459384959,2.94443897916644,0.46149,0.20082,2.56494935746154,2.99573227355399,5,2,9.284714,11.69309,3,5.41164605185504,10,5.52146091786225,1,5.40267738187228,1.09861228866811,1.09861228866811,2.30258509299405,3.36729582998647,3572,36,C,obst,frication,voiceless,12.6866359496443,12.775474677307,28
6.51951595153904,6.24513730345701,2.8,frill,young,N,10.999999999999991,-0.674798041891749,1.6094379124341,1.53605,0.96124,0.693147180559945,0,5,4,9.061901,11.69309,28,8.19284713459287,31,8.19422930481982,28,8.19284713459287,0,0,1.38629436111989,1.79175946922805,26,0,C,obst,frication,voiceless,12.6866359496443,12.775474677307,24
6.3027654851584,6.23421462806111,4.37,chef,young,N,49.00000000000016,-0.972632485807548,0.693147180559945,0,0.72193,0.693147180559945,0,4,3,8.679964,12.67433,2,2.30258509299405,5,4.53259949315326,2,2.30258509299405,0,0,1.38629436111989,4.43081679884331,60,0,C,obst,frication,voiceless,8.25790419346567,8.5635040942794909,25
6.5694814204143,6.20859002609663,1.97,steed,young,N,20.999999999999936,0.377294231141468,0.693147180559945,0,0.2762,0.693147180559945,0,5,5,9.509524,13.30069,16,6.5191472879404,24,6.76041469108343,16,6.5191472879404,0,0,2.19722457733622,5.2257466737132,21,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,24
6.56699586553727,6.22929964716518,2.07,stead,young,N,53.999999999999766,1.32175583998232,1.79175946922805,1.68012,0,0.693147180559945,0,5,4,9.44836,13.30069,14,6.97447891102505,24,8.1324126745009,9,6.78784498230958,1.79175946922805,5.20948615284142,2.77258872223978,7.83082299513532,53,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,26
6.34328271598537,6.13988455222626,4.17,vote,young,N,954.000000000003,0.775708781252966,1.79175946922805,0.56255,1.76261,2.39789527279837,2.19722457733622,4,6,7.963453,10.40408,10,5.99645208861902,23,6.37331978957701,10,5.99645208861902,0,0,2.63905732961526,5.22035582507832,913,1031,C,obst,frication,voiced,8.19284713459287,8.79649020733358,29
6.53576363093151,6.12271208371765,2.83,brink,young,N,108.00000000000003,2.70805020110221,1.38629436111989,0.39954,0.07584,1.38629436111989,0,5,6,8.919965,10.9819,19,6.46614472423762,21,6.48157712927643,19,6.46614472423762,0,0,1.09861228866811,2.39789527279837,108,0,C,obst,burst,voiced,11.0681060347835,11.3976605062953,25
6.74217283819246,6.13013894179574,2.43,chum,young,N,59.000000000000014,1.69799130977555,1.38629436111989,0.28908,0.93795,0.693147180559945,0.693147180559945,4,3,7.970018,12.67433,15,4.59511985013459,23,8.8175940362758,15,4.59511985013459,0,0,2.19722457733622,8.80297345657842,68,7,C,obst,frication,voiceless,6.57507584059962,6.77078942390898,20
6.32256523992728,6.08722916909236,3.7,rope,young,N,564.9999999999997,1.79779534766289,2.77258872223978,0.41167,0.99381,1.09861228866811,2.89037175789616,4,15,8.323912,12.87114,13,5.72358510195238,15,5.79301360838414,13,5.72358510195238,0,0,1.09861228866811,3.13549421592915,745,34,C,cont,short,voiced,10.2844891884659,10.7457226185809,29
6.30120772398717,6.19092997106761,3.8,fame,young,N,175.9999999999996,2.5032557884562,2.19722457733622,0.77506,0,1.09861228866811,0.693147180559945,4,13,8.341576,11.54842,12,7.5522372875608,15,7.62070508683826,12,7.5522372875608,0,0,1.38629436111989,4.91265488573605,175,0,C,obst,frication,voiceless,10.2817869925715,10.5431284655729,30
6.27619225973333,6.12883232140079,4.47,role,young,N,2103.0000000000005,2.90445042744091,1.09861228866811,0.00519,0.58591,1.6094379124341,1.79175946922805,4,14,8.487652,12.87114,13,6.26720054854136,30,6.63725803128446,13,6.26720054854136,0,0,2.89037175789616,5.46806014113513,2446,0,C,cont,short,voiced,10.2844891884659,10.7457226185809,29
6.42757201259456,6.15166829864832,4.23,chin,young,N,458.0000000000022,1.29058727716271,1.79175946922805,0.1014,0.33377,1.09861228866811,1.79175946922805,4,6,8.928233,12.67433,17,9.98842594905232,20,10.0963780606793,17,9.98842594905232,0,0,1.38629436111989,7.81722278550817,487,0,C,obst,frication,voiceless,8.1338808879492,9.10108338603923,27
6.42336059344103,6.11677473807343,4.73,web,young,N,104.99999999999969,1.42711635564015,1.79175946922805,0.8967,0.62181,2.19722457733622,2.30258509299405,3,4,7.14904,12.52566,4,1.94591014905531,5,2.07944154167984,3,0,0,0,0.693147180559945,0.693147180559945,122,0,C,cont,short,voiced,11.5103922591119,11.6480505869332,28
6.34691624318402,6.20617261960109,3.37,steel,young,N,782.9999999999977,1.35684715979359,2.19722457733622,0.48263,0.13546,1.6094379124341,3.97029191355212,5,4,9.395421,13.30069,10,5.84354441703136,23,6.3135480462771,10,5.84354441703136,0,0,2.63905732961526,5.33753807970132,746,48,C,obst,frication,voiceless,12.422026412175,13.1273946990515,30
6.46895569975702,6.2283137454783,4.3,steak,young,N,147.00000000000048,-0.684950413355767,1.38629436111989,0.2255,0.88304,0.693147180559945,3.13549421592915,5,5,9.26947,13.30069,16,5.66296048013595,22,7.4730690880322,2,4.59511985013459,2.70805020110221,5.24702407216049,3.04452243772342,7.41577697541539,209,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,27
6.36475075685191,6.1837364347551,4.5,cell,young,N,651.0000000000003,2.63262643928497,1.38629436111989,0.14713,0.99655,1.94591014905531,4.48863636973214,4,9,8.630895,12.69518,18,7.36960072052641,20,7.37148929521428,18,7.36960072052641,0,0,1.09861228866811,1.38629436111989,1216,0,C,obst,frication,voiceless,11.798863517503,12.4759051073067,28
6.36686555866827,6.08290360742476,5.03,chance,young,N,2622.0000000000123,0.710225832460881,2.07944154167984,0.07152,0.74986,2.07944154167984,2.07944154167984,6,2,9.813169,12.67433,7,5.61677109766657,9,5.65248918026865,7,5.61677109766657,0,0,1.09861228866811,2.39789527279837,3089,27,C,obst,frication,voiceless,9.09313217107064,9.30683167216494,30
6.51115079930617,6.16709711575114,3,trance,young,N,93.00000000000036,1.8653712865713,1.09861228866811,0.93832,0.40218,1.09861228866811,1.09861228866811,6,1,9.823406,12.29809,7,5.61677109766657,9,5.65248918026865,7,5.61677109766657,0,0,1.09861228866811,2.39789527279837,100,0,C,obst,burst,voiceless,13.536317683424,13.6786364418022,25
6.63388406275554,6.11567135056217,2.5,runt,young,N,10.000000000000043,1.02165124753198,0.693147180559945,0,0.469,0.693147180559945,0,4,7,8.245458,11.08883,9,3.36729582998647,10,5.52146091786225,9,3.36729582998647,0,0,0.693147180559945,5.40267738187228,10,0,C,cont,short,voiced,9.9625108929856,10.2756026809627,23
6.38495828343493,6.195221384622,3.9,steam,young,N,325.0000000000008,0.696228847097354,2.77258872223978,1.36902,1.31455,2.07944154167984,2.94443897916644,5,3,9.344627,13.30069,11,5.64544689764324,15,6.3985949345352,10,5.64544689764324,0.693147180559945,0,1.79175946922805,5.76519110278484,316,192,C,obst,frication,voiceless,12.422026412175,13.1273946990515,28
6.53735804213447,6.24027584517077,3.73,zinc,young,N,72.99999999999993,1.91091330701822,0.693147180559945,0,0,0.693147180559945,2.39789527279837,4,1,7.12429,8.76483,1,2.39789527279837,21,6.48157712927643,1,2.39789527279837,0,0,3.04452243772342,6.46614472423762,72,0,C,obst,frication,voiced,11.0598812091161,11.8113249007632,24
6.47497036021901,6.14117682033631,2.9,wad,young,N,46.00000000000023,0.601797401971718,1.38629436111989,0.10929,1.19282,1.38629436111989,0,3,14,7.862491,12.79014,19,8.60502090178176,16,6.06145691892802,2,2.94443897916644,2.83321334405622,8.60171814648593,2.63905732961526,6.01859321449623,62,6,C,cont,short,voiced,11.5371399144784,11.6634639142555,20
6.33609980400827,6.11124558542704,4.69,nail,young,N,217.00000000000003,-0.0906912339480295,2.70805020110221,1.30402,1.4961,2.30258509299405,2.77258872223978,4,10,8.260085,11.82302,19,5.4553211153577,40,6.18826412308259,19,5.4553211153577,0,0,3.09104245335832,5.53733426701854,443,112,C,cont,short,voiced,10.7006343231146,11.4563233669462,29
6.30475954024402,6.10367653771491,3.55,jail,young,N,531.0000000000005,2.10345641788371,1.79175946922805,0.58412,0.81921,0.693147180559945,1.09861228866811,4,10,7.382789,8.49433,19,5.4553211153577,40,6.18826412308259,19,5.4553211153577,0,0,3.09104245335832,5.53733426701854,569,55,C,obst,frication,voiced,8.43359416753992,8.77307495131822,30
6.54162145483715,6.13122648948314,3.27,bail,young,N,188.00000000000017,2.16374864813983,1.94591014905531,0.6021,0.62742,1.09861228866811,1.38629436111989,4,12,8.315157,11.48169,19,5.4553211153577,40,6.18826412308259,19,5.4553211153577,0,0,3.09104245335832,5.53733426701854,157,52,C,obst,burst,voiced,9.71020615550583,9.99058225938706,27
6.38113896930982,6.08267542716137,3.23,wig,young,N,120.99999999999982,0.256760162113195,1.94591014905531,0.56107,1.00972,1.09861228866811,0.693147180559945,3,12,7.663716,12.40131,16,6.19031540585315,15,6.18826412308259,14,6.18620862390049,0.693147180559945,0.693147180559945,0,0,240,0,C,cont,short,voiced,12.7162100325156,12.8440717431215,30
6.5441708048377,6.17586727010576,2.27,rind,young,N,22.000000000000092,0.200670695462152,0.693147180559945,0,0.94566,1.09861228866811,1.6094379124341,4,10,8.907339,12.78563,9,7.05617528410041,16,7.06133436691044,8,7.00033446027523,0.693147180559945,4.15888308335967,2.19722457733622,4.24849524204936,33,0,C,cont,short,voiced,10.8313905997384,11.1203716462823,17
6.39203435945034,6.1249021853377,2.83,vine,young,N,47.00000000000008,0.959775843813894,1.6094379124341,1.4029,0.97876,0.693147180559945,4.18965474202643,4,16,8.398027,11.74872,20,6.58202513889283,23,6.72623340235875,20,6.58202513889283,0,0,1.38629436111989,4.72738781871234,111,0,C,obst,frication,voiced,8.99317889233952,10.6052723214917,30
6.45318395676602,6.1978687744179,3.47,steer,young,N,90.00000000000047,1.27296567581289,2.07944154167984,0.14434,1.77054,1.79175946922805,0.693147180559945,5,5,9.585228,13.30069,12,4.57471097850338,36,7.82484569102686,12,4.57471097850338,0,0,3.2188758248682,7.78572089653462,34,263,C,obst,frication,voiceless,12.422026412175,13.1273946990515,29
6.6490752194893,6.22297301475382,2.17,zing,young,N,10.999999999999991,-0.828948721719007,0.693147180559945,0,0,1.09861228866811,0,4,8,7.331683,8.76483,19,6.77422388635761,19,6.77422388635761,19,6.77422388635761,0,0,0,0,10,0,C,obst,frication,voiced,11.0598812091161,11.8113249007632,14
6.30658545781816,6.12358870003502,4.7,ring,young,N,1188.9999999999977,-0.843855681918955,3.29583686600433,0.48983,2.06317,2.77258872223978,3.89182029811063,4,10,8.869445,12.78563,19,6.77422388635761,19,6.77422388635761,18,6.71901315438526,0,0,0,0,926,1713,C,cont,short,voiced,12.1153927294904,12.9366167617872,29
6.40009131855373,6.20859002609663,5.17,fair,young,N,1528.000000000006,-0.26998716998618,2.77258872223978,1.70301,0.37649,2.83321334405622,2.19722457733622,4,5,8.270849,11.54842,8,6.4118182677099,40,8.94389780251682,8,6.4118182677099,0,0,3.49650756146648,8.86120833720818,179,0,C,obst,frication,voiceless,8.58951385299586,9.1018638956401,29
6.51471269087253,6.13339804299665,2.93,volt,young,N,9.000000000000005,-2.17475172148416,1.09861228866811,0.81404,0.50326,0.693147180559945,0.693147180559945,4,4,7.509529,10.40408,6,3.49650756146648,7,3.49650756146648,6,3.49650756146648,0,0,0.693147180559945,0,72,0,C,obst,frication,voiced,8.19284713459287,8.79649020733358,24
6.55243655781454,6.14225243623005,3.47,rink,young,N,20.999999999999936,0.154150679827258,1.38629436111989,0.49715,0.4395,0.693147180559945,1.6094379124341,4,12,8.450538,12.78563,19,6.46614472423762,21,6.48157712927643,19,6.46614472423762,0,0,1.09861228866811,2.39789527279837,22,0,C,cont,short,voiced,12.1153927294904,12.9366167617872,21
6.46673552946011,6.15358339658442,3.2,bait,young,N,579.9999999999969,2.77950916508436,1.6094379124341,0.12811,1.27381,1.79175946922805,1.09861228866811,4,3,8.484509,11.48169,6,4.72738781871234,31,7.86518795418747,6,4.72738781871234,0,0,3.25809653802148,7.82124208352356,555,274,C,obst,burst,voiced,9.71020615550583,9.99058225938706,29
6.45122842862353,6.13122648948314,3.77,stripe,young,N,32.000000000000114,-0.587786664902119,1.94591014905531,1.28406,0.79866,1.79175946922805,1.09861228866811,6,5,9.421485,13.30069,8,3.95124371858143,9,5.52942908751142,8,3.95124371858143,0,0,0.693147180559945,5.30330490805908,128,0,C,obst,frication,voiceless,12.422026412175,13.1273946990515,29
6.36750084452533,6.1108019296966,4.47,trade,young,N,2967.9999999999977,2.24880164017062,2.77258872223978,0.43479,0.84426,2.56494935746154,3.52636052461616,5,2,9.304809,12.29809,11,7.21597500265147,25,7.59085212368858,11,7.21597500265147,0,0,2.70805020110221,6.42971947803914,3152,365,C,obst,burst,voiceless,13.536317683424,13.6786364418022,30
6.44749601878683,6.10769081607611,3.55,wit,young,N,191,1.89189804090473,3.09104245335832,2.0374,0.97549,1.38629436111989,0.693147180559945,3,12,7.972575,12.40131,23,9.13237883050647,25,9.13237883050647,22,9.1302143274969,0,0,1.09861228866811,0,312,9,C,cont,short,voiced,12.7162100325156,12.8440717431215,25
6.32450232128056,6.10680014578789,4.4,war,young,N,6082.999999999964,2.1340020623106,3.17805383034795,0.7335,0.38828,1.79175946922805,3.61091791264422,3,11,8.012853,12.79014,14,7.19593722647557,38,9.77582462104597,0,0,2.63905732961526,6.76849321164863,3.63758615972639,9.74911184739257,6484,38,C,cont,short,voiced,10.5944323095409,10.9720700947525,25
6.52243097627561,6.15251990610877,3.37,binge,young,N,15.999999999999977,-0.454255272277596,0.693147180559945,0,0.74249,0.693147180559945,0,5,5,9.198065,10.91272,7,3.09104245335832,7,3.09104245335832,7,3.09104245335832,0,0,0,0,19,0,C,obst,burst,voiced,12.1024217787007,12.3244732682182,26
6.58935279655037,6.23225153359479,1.8,thrush,young,N,24.00000000000011,-0.587786664902119,0.693147180559945,0,0.73551,1.38629436111989,2.63905732961526,6,3,9.545847,14.65437,15,4.99721227376411,12,4.57471097850338,12,4.57471097850338,1.38629436111989,3.95124371858143,0,0,29,0,C,obst,frication,voiceless,10.587846227063,10.6498673956928,13
6.28376095711051,6.14868194830602,5.73,kid,young,N,579.0000000000027,-0.257169447590386,1.94591014905531,0.19976,1.31325,1.79175946922805,0.693147180559945,3,6,6.99108,11.28078,13,7.09090982207998,13,7.09090982207998,12,7.03878354138854,0,0,0,0,1411,203,C,obst,burst,voiceless,9.84860889102614,10.8293324972151,30
6.31149884665171,6.09739989751665,4.93,bench,young,N,345.99999999999864,0.804304813902098,2.07944154167984,0.77682,0.84234,2.07944154167984,2.83321334405622,5,4,9.269918,12.85978,10,5.19295685089021,10,5.19295685089021,10,5.19295685089021,0,0,0,0,473,0,C,obst,burst,voiced,9.80427476746454,9.97250042382308,30
6.5441851894979,6.10143940031655,2.53,rift,young,N,45.000000000000014,1.83258146374831,1.09861228866811,0.13923,0.52936,1.38629436111989,0.693147180559945,4,5,8.058423,12.78563,9,5.03695260241363,9,5.03695260241363,9,5.03695260241363,0,0,0,0,50,0,C,cont,short,voiced,12.1153927294904,12.9366167617872,26
6.40463323960118,6.16981991563206,3.17,prank,young,N,10.999999999999991,1.11696142733631,1.09861228866811,0.61938,0.99403,1.6094379124341,0,5,4,8.992766,12.19724,22,5.74939298590825,25,5.76519110278484,22,5.74939298590825,0,0,1.38629436111989,1.79175946922805,22,0,C,obst,burst,voiceless,11.9915666826116,12.4367715828974,25
6.26780757488977,6.11743618666992,5.3,game,young,N,2650.000000000005,0.334180524976841,2.70805020110221,0.47756,0.9019,2.39789527279837,4.12713438504509,4,11,8.146745,11.36615,12,7.5522372875608,15,7.62070508683826,12,7.5522372875608,0,0,1.38629436111989,4.91265488573605,3605,33,C,obst,burst,voiced,9.49724714396021,10.0038305012322,28
6.40269632927715,6.09198838487428,3.73,wax,young,N,149.00000000000014,-0.695828147313203,2.63905732961526,1.30395,1.26614,1.6094379124341,3.61091791264422,3,8,7.131672,12.79014,4,5.38449506278909,17,5.64544689764324,3,5.31811999384422,0,0,2.63905732961526,4.18965474202643,134,81,C,cont,short,voiced,6.58063913728495,6.93147180559945,30
6.33340395433627,6.09762474293637,3.33,wolf,young,N,120.00000000000051,0.510825623765991,1.94591014905531,0.42094,1.41273,1.6094379124341,3.09104245335832,4,2,8.131652,12.09597,2,3.71357206670431,1,1.94591014905531,1,1.94591014905531,0.693147180559945,3.55534806148941,0,0,182,26,C,cont,short,voiced,10.6482542242757,11.0619241428499,30
6.25203874883026,6.06005733857359,6.07,way,young,N,21571.00000000008,0.267843995138078,4.40671924726425,1.82042,0.48263,2.56494935746154,2.77258872223978,3,12,7.771949,12.79014,32,8.4144957931779,49,10.3547542364449,30,8.1895221107481,0.693147180559945,0,2.94443897916644,10.1996956747073,23651,0,C,cont,short,voiced,10.8395220864469,11.4365734383471,29
6.48728820195563,6.18167159817593,4.27,keg,young,N,10.999999999999991,-0.492476485097794,0.693147180559945,0,0.77935,1.09861228866811,1.38629436111989,3,5,6.89472,12.17537,5,4.33073334028633,5,4.33073334028633,4,4.30406509320417,0,0,0,0,13,0,C,obst,burst,voiceless,7.70616297019958,7.9483852851119,23
6.66764357943777,6.3466884387794,3.17,fiend,young,N,19.99999999999998,1.71479842809193,1.6094379124341,0.95615000000000006,0.98338,1.38629436111989,0,5,1,9.270509,11.91551,2,4.91998092582813,3,3.76120011569356,1,1.38629436111989,0.693147180559945,4.89783979995091,1.09861228866811,3.68887945411394,33,0,C,obst,frication,voiceless,10.3571077025313,10.4863454242015,24
6.52265146561584,6.18764791683941,1.7,crone,young,N,18.99999999999999,1.66350513370438,0.693147180559945,0,0.68404,0.693147180559945,0,5,7,9.182172,11.27694,19,8.34331588140495,29,7.39018142822643,15,5.65948221575962,1.6094379124341,8.2728260036504,2.70805020110221,7.19593722647557,22,0,C,obst,burst,voiceless,11.0830498294819,11.5955371776152,16
6.5525649467476,6.22673427822003,5.1,south,young,N,1292.0000000000036,0.471366787025444,3.91202300542815,1.57994,0,1.09861228866811,2.56494935746154,5,4,9.607174,12.41231,4,6.05678401322862,3,5.84354441703136,3,5.84354441703136,0.693147180559945,4.4188406077966,0,0,789,0,C,obst,frication,voiceless,9.1357245785954,9.17543831996692,24
